FID,GEOMETRIA,gml_id,ID_EQ_ED,NOME,INSTANCIA,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL
ESCOLAS_PARTICULARES.95,POINT (608194.00336613 7798943.45866009),ESCOLAS_PARTICULARES.2083.Particular.COLEGIO FRANCISCANO SAGRADA FAMILIA,2083,COLEGIO FRANCISCANO SAGRADA FAMILIA,Particular,AVE,PRESIDENTE CARLOS LUZ,535,,Caiçaras,NOROESTE
ESCOLAS_PARTICULARES.96,POINT (611793.74318522 7802499.40485755),ESCOLAS_PARTICULARES.2186.Particular.COL MAXIMUS UNID PALMARES,2186,COL MAXIMUS UNID PALMARES,Particular,RUA,PROFESSOR ANTONIO MARCIO,333,,Palmares,NORDESTE
ESCOLAS_PARTICULARES.97,POINT (601188.11966032 7786080.45688682),ESCOLAS_PARTICULARES.2521.Particular.CENTRO DE EDUCACAO INFANTIL ALEGRIA DO SABER,2521,CENTRO DE EDUCACAO INFANTIL ALEGRIA DO SABER,Particular,RUA,MARIA ANTONIETA FERREIRA,223,,Independência,BARREIRO
ESCOLAS_PARTICULARES.98,POINT (610478.78664119 7803961.0373465),ESCOLAS_PARTICULARES.2127.Particular.COLEGIO BATISTA GETSEMANI,2127,COLEGIO BATISTA GETSEMANI,Particular,RUA,LUIZ CHAGAS CARVALHO,410,,Dona Clara,PAMPULHA
ESCOLAS_PARTICULARES.99,POINT (610641.79049123 7803582.10447718),ESCOLAS_PARTICULARES.2290.Particular.ESC INF URSINHO PIMPA0,2290,ESC INF URSINHO PIMPA0,Particular,RUA,LEOPOLDINA CARDOSO,56,,Dona Clara,PAMPULHA
ESCOLAS_PARTICULARES.100,POINT (604143.57043535 7792990.57035325),ESCOLAS_PARTICULARES.2507.Particular.INSTITUTO EDUCACIONAL CIDADAO DOS CEUS,2507,INSTITUTO EDUCACIONAL CIDADAO DOS CEUS,Particular,RUA,PROFESSOR MILTON FRANCISCO,45,,Bairro das Indústrias I,BARREIRO
ESCOLAS_PARTICULARES.101,POINT (609465.7599319 7796263.78410008),ESCOLAS_PARTICULARES.2337.Particular.COLEGIO BERNOULLI - UNIDADE GONCALVES DIAS,2337,COLEGIO BERNOULLI - UNIDADE GONCALVES DIAS,Particular,RUA,GONCALVES DIAS,3172,,Barro Preto,CENTRO-SUL
ESCOLAS_PARTICULARES.102,POINT (611731.68496105 7798004.56976821),ESCOLAS_PARTICULARES.2010.Particular.COL SANTA MARIA FLORESTA,2010,COL SANTA MARIA FLORESTA,Particular,RUA,JACUI,237,,Colégio Batista,LESTE
ESCOLAS_PARTICULARES.103,POINT (609138.34219244 7805728.4375973),ESCOLAS_PARTICULARES.2857.Particular.ESCOLA INFANTIL CATATAU,2857,ESCOLA INFANTIL CATATAU,Particular,RUA,HESICK MUZZI,180,,Itapoã,PAMPULHA
ESCOLAS_PARTICULARES.104,POINT (615478.17607108 7800475.00691789),ESCOLAS_PARTICULARES.2664.Particular.INST EDUC BERNARDO E BIANCA,2664,INST EDUC BERNARDO E BIANCA,Particular,RUA,SAO FIDELIS,700,,Nova Vista,LESTE
ESCOLAS_PARTICULARES.105,POINT (609709.21848473 7796227.49148734),"ESCOLAS_PARTICULARES.2824.Particular.ESCOLA MADDÁ - BEBÊ, CRIANÇA E CIA",2824,"ESCOLA MADDÁ - BEBÊ, CRIANÇA E CIA",Particular,RUA,OURO PRETO,1047,,Santo Agostinho,CENTRO-SUL
ESCOLAS_PARTICULARES.106,POINT (609647.77045304 7796138.10968075),ESCOLAS_PARTICULARES.2058.Particular.INST CECILIA MEIRELES STO AGOSTIN,2058,INST CECILIA MEIRELES STO AGOSTIN,Particular,RUA,OURO PRETO,1132,,Santo Agostinho,CENTRO-SUL
ESCOLAS_PARTICULARES.107,POINT (607788.2583517 7809226.96548209),ESCOLAS_PARTICULARES.2692.Particular.COLEGIO CRISTAO CRESCER,2692,COLEGIO CRISTAO CRESCER,Particular,RUA,APATITA,134,,Candelária,VENDA NOVA
ESCOLAS_PARTICULARES.108,POINT (611884.50519339 7806859.31740999),ESCOLAS_PARTICULARES.2825.Particular.CENTRO SOCIOCULTURAL ALVORADA,2825,CENTRO SOCIOCULTURAL ALVORADA,Particular,RUA,PROFESSORA GABRIELA VARELA,580,,Jardim Felicidade,NORTE
ESCOLAS_PARTICULARES.109,POINT (604312.47006406 7802290.91729459),ESCOLAS_PARTICULARES.2129.Particular.COLEGIO INTER ACAO,2129,COLEGIO INTER ACAO,Particular,RUA,BOM JESUS DA PENHA,161,,Santa Terezinha,PAMPULHA
ESCOLAS_PARTICULARES.110,POINT (608907.42556877 7796787.76744479),ESCOLAS_PARTICULARES.2826.Particular.ESCOLA ESTÁCIO - UNIDADE PRADO,2826,ESCOLA ESTÁCIO - UNIDADE PRADO,Particular,RUA,ERE,207,,Prado,OESTE
ESCOLAS_PARTICULARES.111,POINT (602878.02299034 7798982.58069692),ESCOLAS_PARTICULARES.2474.Particular.INSTITUTO ZIP ZAP I,2474,INSTITUTO ZIP ZAP I,Particular,RUA,MAFRA,85,,Novo Glória,NOROESTE
ESCOLAS_PARTICULARES.112,POINT (607053.24028285 7798464.86607623),ESCOLAS_PARTICULARES.2768.Particular.INSTITUTO MÉTODO E APRENDIZAGEM,2768,INSTITUTO MÉTODO E APRENDIZAGEM,Particular,RUA,FRANCISCO BICALHO,1750,,Caiçara-Adelaide,NOROESTE
ESCOLAS_PARTICULARES.113,POINT (607014.4930605 7797425.6276102),ESCOLAS_PARTICULARES.2070.Particular.INST ROUSSEAU,2070,INST ROUSSEAU,Particular,RUA,FRANCISCO BICALHO,758,,Padre Eustáquio,NOROESTE
ESCOLAS_PARTICULARES.114,POINT (604337.57865995 7788158.36393486),ESCOLAS_PARTICULARES.2690.Particular.COLEGIO CORACAO DE ESTUDANTE,2690,COLEGIO CORACAO DE ESTUDANTE,Particular,RUA,INTERSINDICAL,218,,Flávio de Oliveira,BARREIRO
ESCOLAS_PARTICULARES.115,POINT (609028.68070914 7798410.6871042),ESCOLAS_PARTICULARES.2350.Particular.INST EDUC MAGNA VITA,2350,INST EDUC MAGNA VITA,Particular,RUA,ESPINOSA,196,,Santo André,NOROESTE
ESCOLAS_PARTICULARES.116,POINT (608864.45647414 7797982.70421888),ESCOLAS_PARTICULARES.2557.Particular.COLEGUIUM - UNIDADE CARLOS PRATES,2557,COLEGUIUM - UNIDADE CARLOS PRATES,Particular,RUA,ESPINOSA,646,,Carlos Prates,NOROESTE
ESCOLAS_PARTICULARES.117,POINT (611192.90149475 7797107.91228024),ESCOLAS_PARTICULARES.2464.Particular.CENTRO DE FORMACAO PROFISSIONAL PAULO CESAR DIAS DE SOUZA,2464,CENTRO DE FORMACAO PROFISSIONAL PAULO CESAR DIAS DE SOUZA,Particular,RUA,DOS CARIJOS,244,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.118,POINT (611186.692374 7797106.25261806),ESCOLAS_PARTICULARES.2706.Particular.CENTRO DE FORMAÇÃO PROFISSIONAL EM SECRETARIADO DE MINAS GERAIS - CEFPROSEMG,2706,CENTRO DE FORMAÇÃO PROFISSIONAL EM SECRETARIADO DE MINAS GERAIS - CEFPROSEMG,Particular,RUA,DOS CARIJOS,244,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.119,POINT (603893.31730681 7801740.25937941),ESCOLAS_PARTICULARES.2792.Particular.INSTITUTO DE EDUCAÇÃO ARCA DE NOÉ - UNIDADE SERRANO,2792,INSTITUTO DE EDUCAÇÃO ARCA DE NOÉ - UNIDADE SERRANO,Particular,RUA,HELIA RICALDONI DE FREITAS,327,,Serrano,PAMPULHA
ESCOLAS_PARTICULARES.120,POINT (611168.78240019 7796391.17816939),ESCOLAS_PARTICULARES.2577.Particular.COL CHROMOS CENTRO,2577,COL CHROMOS CENTRO,Particular,RUA,DA BAHIA,1212,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.121,POINT (610992.61818265 7795858.88651581),ESCOLAS_PARTICULARES.2641.Particular.EDUCACAO INFANTIL - COLEGIO IMACULADA CONCEICAO,2641,EDUCACAO INFANTIL - COLEGIO IMACULADA CONCEICAO,Particular,RUA,DA BAHIA,1764,,Lourdes,CENTRO-SUL
ESCOLAS_PARTICULARES.122,POINT (611092.98659942 7796126.39206583),ESCOLAS_PARTICULARES.2503.Particular.ESCOLA IMACULADA-EDUCACAO DE JOVENS E ADULTOS,2503,ESCOLA IMACULADA-EDUCACAO DE JOVENS E ADULTOS,Particular,RUA,DA BAHIA,1534,,Lourdes,CENTRO-SUL
ESCOLAS_PARTICULARES.123,POINT (611092.98659942 7796126.39206583),ESCOLAS_PARTICULARES.2062.Particular.COLEGIO IMACULADA CONCEICAO,2062,COLEGIO IMACULADA CONCEICAO,Particular,RUA,DA BAHIA,1534,,Lourdes,CENTRO-SUL
ESCOLAS_PARTICULARES.124,POINT (607352.50670988 7792138.90370753),ESCOLAS_PARTICULARES.2336.Particular.CENTRO RECREATIVO VERDE VIDA,2336,CENTRO RECREATIVO VERDE VIDA,Particular,RUA,FRUTUOSO VIANA,73,,Havaí,OESTE
ESCOLAS_PARTICULARES.125,POINT (609980.43254947 7806218.70780422),ESCOLAS_PARTICULARES.2034.Particular.COL STA MARIA PAMPULHA,2034,COL STA MARIA PAMPULHA,Particular,RUA,ADELINA SALES PEREIRA,273,,Planalto,NORTE
ESCOLAS_PARTICULARES.126,POINT (611898.05311557 7796260.93468007),ESCOLAS_PARTICULARES.2270.Particular.INSTITUTO PINGO DE LUZ,2270,INSTITUTO PINGO DE LUZ,Particular,RUA,PARAIBA,45,,Santa Efigênia,CENTRO-SUL
ESCOLAS_PARTICULARES.127,POINT (610321.05188565 7810486.72906087),ESCOLAS_PARTICULARES.2458.Particular.INST DE EDUC CANAA,2458,INST DE EDUC CANAA,Particular,RUA,MAURITANIA,191,,Canaã,VENDA NOVA
ESCOLAS_PARTICULARES.128,POINT (602645.35824768 7788805.76215883),ESCOLAS_PARTICULARES.2575.Particular.CED - CENTRO EDUCACIONAL DIAMANTE,2575,CED - CENTRO EDUCACIONAL DIAMANTE,Particular,RUA,APARECIDA FEITOSA FURTADO,115,,Diamante,BARREIRO
ESCOLAS_PARTICULARES.129,POINT (610248.38950572 7808155.51357302),ESCOLAS_PARTICULARES.2705.Particular.ESCOTEC - ESCOLA TÉCNICA FAMINAS - BH,2705,ESCOTEC - ESCOLA TÉCNICA FAMINAS - BH,Particular,AVE,CRISTIANO MACHADO,12001,,Vila Clóris,VENDA NOVA
ESCOLAS_PARTICULARES.130,POINT (606395.25489141 7802153.9951647),ESCOLAS_PARTICULARES.2658.Particular.ESCOLA KIDS VILLAGE,2658,ESCOLA KIDS VILLAGE,Particular,RUA,PERSIO BABO DE REZENDE,94,,Ouro Preto,PAMPULHA
ESCOLAS_PARTICULARES.131,POINT (603190.48276824 7799360.68373514),ESCOLAS_PARTICULARES.2309.Particular.INST EDUC GIONI DE AGUIAR,2309,INST EDUC GIONI DE AGUIAR,Particular,RUA,DAMASCO,402,,Glória,NOROESTE
ESCOLAS_PARTICULARES.132,POINT (606855.09264442 7808494.54456424),ESCOLAS_PARTICULARES.2445.Particular.MORIA SIST CRISTAO DE ENSINO,2445,MORIA SIST CRISTAO DE ENSINO,Particular,RUA,JOSE MARIA DE PAULA,11,,Rio Branco,VENDA NOVA
ESCOLAS_PARTICULARES.133,POINT (605050.25113921 7808040.91735182),ESCOLAS_PARTICULARES.2704.Particular.INSTITUTO LÍDER DE ENSINO,2704,INSTITUTO LÍDER DE ENSINO,Particular,RUA,ANTONIO JOSE DOS SANTOS,480,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.134,POINT (607410.72237061 7797513.85965083),ESCOLAS_PARTICULARES.2659.Particular.COLEGIO PADRE EUSTAQUIO,2659,COLEGIO PADRE EUSTAQUIO,Particular,RUA,CURRAL DEL REI,60,,Padre Eustáquio,NOROESTE
ESCOLAS_PARTICULARES.135,POINT (610775.18351441 7797086.21669631),ESCOLAS_PARTICULARES.2829.Particular.CENTRO DE ENSINO TÉCNICO DE MINAS GERAIS - CETEMG,2829,CENTRO DE ENSINO TÉCNICO DE MINAS GERAIS - CETEMG,Particular,RUA,CURITIBA,786,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.136,POINT (610770.5658416 7797092.16548545),ESCOLAS_PARTICULARES.2311.Particular.CEFEMG C DE FORM EM ENFERM DE MG,2311,CEFEMG C DE FORM EM ENFERM DE MG,Particular,RUA,CURITIBA,786,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.137,POINT (610850.37736854 7797376.02770612),ESCOLAS_PARTICULARES.2644.Particular.ESTACAO ENSINO,2644,ESTACAO ENSINO,Particular,RUA,CURITIBA,500,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.138,POINT (607258.32267633 7790769.6124228),ESCOLAS_PARTICULARES.2700.Particular.ESCOLA AMERICANA DE BELO HORIZONTE,2700,ESCOLA AMERICANA DE BELO HORIZONTE,Particular,AVE,PROFESSOR MARIO WERNECK,3002,,Buritis,OESTE
ESCOLAS_PARTICULARES.139,POINT (612404.47988885 7796797.50546265),ESCOLAS_PARTICULARES.2673.Particular.ESCOLA TECNICA DA SANTA CASA,2673,ESCOLA TECNICA DA SANTA CASA,Particular,RUA,DOMINGOS VIEIRA,586,,Santa Efigênia,CENTRO-SUL
ESCOLAS_PARTICULARES.140,POINT (603566.50975983 7788633.55721065),ESCOLAS_PARTICULARES.2787.Particular.INSTITUTO EDUCACIONAL RAIO DE LUZ,2787,INSTITUTO EDUCACIONAL RAIO DE LUZ,Particular,RUA,CRUZEIRO DO SUL,1070,,Miramar,BARREIRO
ESCOLAS_PARTICULARES.141,POINT (603313.54374852 7789396.90183406),ESCOLAS_PARTICULARES.2465.Particular.CENTRO EDUCACIONAL MIMO DO CEU,2465,CENTRO EDUCACIONAL MIMO DO CEU,Particular,RUA,CRUZEIRO DO SUL,274,,Santa Helena,BARREIRO
ESCOLAS_PARTICULARES.142,POINT (604493.22721688 7790303.3773236),ESCOLAS_PARTICULARES.2784.Particular.INSTITUTO ROUSSEAU DE BELO HORIZONTE,2784,INSTITUTO ROUSSEAU DE BELO HORIZONTE,Particular,RUA,CAETANO PIRRI,930,,Milionários,BARREIRO
ESCOLAS_PARTICULARES.143,POINT (613701.16364192 7806828.47368814),ESCOLAS_PARTICULARES.2776.Particular.INSTITUTO PEDAGÓGICO MIRANTE,2776,INSTITUTO PEDAGÓGICO MIRANTE,Particular,RUA,MINISTRO OSVALDO ARANHA,325,,Tupi B,NORTE
ESCOLAS_PARTICULARES.144,POINT (600655.45335006 7787106.69705034),ESCOLAS_PARTICULARES.2865.Particular.COLÉGIO MIRTES BARBOSA,2865,COLÉGIO MIRTES BARBOSA,Particular,RUA,RAIMUNDO AFONSO FIGUEIREDO,159,,Vale do Jatobá,BARREIRO
ESCOLAS_PARTICULARES.145,POINT (608825.61030167 7807253.55716363),ESCOLAS_PARTICULARES.2130.Particular.COLEGIO HELENA BICALHO,2130,COLEGIO HELENA BICALHO,Particular,RUA,MOACYR FROES,83,,São João Batista,VENDA NOVA
ESCOLAS_PARTICULARES.146,POINT (603119.35411535 7802860.89127804),ESCOLAS_PARTICULARES.2462.Particular.COLEGIO APRIMORAR,2462,COLEGIO APRIMORAR,Particular,RUA,CARLOS CAMPOS MOTTA,567,,Itatiaia,PAMPULHA
ESCOLAS_PARTICULARES.147,POINT (609054.88600232 7800520.36768483),ESCOLAS_PARTICULARES.2313.Particular.BRITH - SISTEMA DE ENSINO,2313,BRITH - SISTEMA DE ENSINO,Particular,RUA,DIVINO,97,,Ermelinda,NOROESTE
ESCOLAS_PARTICULARES.148,POINT (604327.08170016 7800805.13972031),ESCOLAS_PARTICULARES.2213.Particular.COLEGUIUM - UNIDADE MANACAS,2213,COLEGUIUM - UNIDADE MANACAS,Particular,RUA,DOUTOR SYLVIO MENICUCCI,1021,,Castelo,PAMPULHA
ESCOLAS_PARTICULARES.149,POINT (608204.32716319 7803967.46603796),ESCOLAS_PARTICULARES.2004.Particular.COLEGIO SANTA MARCELINA,2004,COLEGIO SANTA MARCELINA,Particular,ALA,DAS FALCATAS,505,,São Luíz,PAMPULHA
ESCOLAS_PARTICULARES.150,POINT (608776.86087019 7803792.69161278),ESCOLAS_PARTICULARES.2539.Particular.CHROMOS INFANTIL,2539,CHROMOS INFANTIL,Particular,RUA,LEOPOLDINO DOS PASSOS,134,,São José,PAMPULHA
ESCOLAS_PARTICULARES.151,POINT (609192.53388115 7808715.65955693),ESCOLAS_PARTICULARES.2836.Particular.CENTRO DE EDUCAÇÃO MÚLTIPLA,2836,CENTRO DE EDUCAÇÃO MÚLTIPLA,Particular,RUA,FREDERICO KNIPP,68,,Venda Nova,VENDA NOVA
ESCOLAS_PARTICULARES.152,POINT (602097.4383859 7787731.390844),ESCOLAS_PARTICULARES.2871.Particular.CENTRO DE EDUCAÇÃO INFANTIL SANTA CLARA - CESCLAR,2871,CENTRO DE EDUCAÇÃO INFANTIL SANTA CLARA - CESCLAR,Particular,AVE,PERIMETRAL,1301,,Vila Pinho,BARREIRO
ESCOLAS_PARTICULARES.153,POINT (609792.06448238 7807235.4008593),ESCOLAS_PARTICULARES.2442.Particular.ESPACO PEDAGOGICO DA CRIANCA LTDA,2442,ESPACO PEDAGOGICO DA CRIANCA LTDA,Particular,RUA,HELIO BAGGETTI,20,,Planalto,NORTE
ESCOLAS_PARTICULARES.154,POINT (603720.2865101 7802639.71629757),ESCOLAS_PARTICULARES.2699.Particular.INS EDUC ABC BRINCANDO APRENDER,2699,INS EDUC ABC BRINCANDO APRENDER,Particular,RUA,BERNARDES CARVALHO,41,,Santa Terezinha,PAMPULHA
ESCOLAS_PARTICULARES.155,POINT (612713.00639903 7805577.41833683),ESCOLAS_PARTICULARES.2392.Particular.ESC INF BARQUINHO AMARELO,2392,ESC INF BARQUINHO AMARELO,Particular,RUA,ITAMI,480,,Guarani,NORTE
ESCOLAS_PARTICULARES.156,POINT (600090.04531296 7789407.99957515),ESCOLAS_PARTICULARES.2399.Particular.INST BALAO AZUL,2399,INST BALAO AZUL,Particular,RUA,DIRAMIR LOUREIRO,312,,Tirol,BARREIRO
ESCOLAS_PARTICULARES.157,POINT (604897.33955413 7801514.35536152),ESCOLAS_PARTICULARES.2812.Particular.CEC - CENTRO DE ENSINO DO CASTELO,2812,CEC - CENTRO DE ENSINO DO CASTELO,Particular,AVE,MIGUEL PERRELA,309,,Castelo,PAMPULHA
ESCOLAS_PARTICULARES.158,POINT (605172.1323153 7801902.27640132),ESCOLAS_PARTICULARES.2552.Particular.VILA CASTELO EDUCACAO INFANTIL,2552,VILA CASTELO EDUCACAO INFANTIL,Particular,AVE,MIGUEL PERRELA,701,,Castelo,PAMPULHA
ESCOLAS_PARTICULARES.159,POINT (604280.39372975 7801596.34867202),ESCOLAS_PARTICULARES.2853.Particular.INSTITUTO EDUCACIONAL TREM DA ALEGRIA,2853,INSTITUTO EDUCACIONAL TREM DA ALEGRIA,Particular,AVE,ALTAMIRO AVELINO SOARES,1166,,Castelo,PAMPULHA
ESCOLAS_PARTICULARES.160,POINT (606559.09981756 7802123.79131259),ESCOLAS_PARTICULARES.2872.Particular.CENTRO EDUCACIONAL ALFABETO,2872,CENTRO EDUCACIONAL ALFABETO,Particular,RUA,DESEMBARGADOR ALARICO BARROSO,336,,Ouro Preto,PAMPULHA
ESCOLAS_PARTICULARES.161,POINT (612393.74379958 7796134.95032382),ESCOLAS_PARTICULARES.2072.Particular.COLEGIO LOGOSOFICO GONZALEZ PECOTCHE,2072,COLEGIO LOGOSOFICO GONZALEZ PECOTCHE,Particular,RUA,PIAUI,742,,Santa Efigênia,CENTRO-SUL
ESCOLAS_PARTICULARES.162,POINT (609271.85065743 7809687.50174127),ESCOLAS_PARTICULARES.2477.Particular.INSTITUTO EDUCACIONAL ARCO IRIS,2477,INSTITUTO EDUCACIONAL ARCO IRIS,Particular,RUA,ANISIO SEBASTIAO CUNHA,120,,Minascaixa,VENDA NOVA
ESCOLAS_PARTICULARES.163,POINT (611029.60904016 7796097.9678515),ESCOLAS_PARTICULARES.2053.Particular.CLARETIANO COLEGIO,2053,CLARETIANO COLEGIO,Particular,RUA,DOS AIMORES,1583,,Lourdes,CENTRO-SUL
